id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,is_active,platform,cmc_rank,is_fiat,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.last_updated
74,Dogecoin,DOGE,dogecoin,379,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'binance-smart-chain', 'doggone-doggerel']",,130840692977.98906,130840692977.98906,1,,7,0,2021-08-13T23:29:03.000Z,0.28423216670682,3493293439.6266847,1.39030029,7.4522307,38.1322942,44.41527793,-13.31866176,-43.85812506,37189133658.55564,1.8643,37189133658.56,2021-08-13T23:29:03.000Z
328,Monero,XMR,monero,161,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio']",,17972581.97706363,17972581.97706363,1,,29,0,2021-08-13T23:29:04.000Z,270.643661492236,221234656.32627413,0.71134658,5.90366076,2.58001096,32.87677173,-1.1285936,-29.856938,4864165392.741871,0.2438,4864165392.74,2021-08-13T23:29:04.000Z
1027,Ethereum,ETH,ethereum,5602,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum', 'binance-smart-chain', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'hashkey-capital-portfolio', 'kinetic-capital', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",,117093747.1865,117093747.1865,1,,2,0,2021-08-13T23:29:02.000Z,3311.5043330726253,23914692565.56336,1.031972,9.88122684,14.72850994,66.09518909,28.5592375,-10.25233729,387756451183.8053,19.4382,387756451183.81,2021-08-13T23:29:02.000Z
2010,Cardano,ADA,cardano,287,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'binance-smart-chain']",45000000000.0,32112330207.899,33005080086.445,1,,4,0,2021-08-13T23:28:08.000Z,2.08017506627835,7336039833.66062,3.16972799,17.28954053,48.61784267,64.98304658,32.58924083,-5.56906059,66799268618.56856,3.3514,93607877982.53,2021-08-13T23:28:08.000Z
1,Bitcoin,BTC,bitcoin,8911,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channels', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'galaxy-digital-portfolio', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",21000000.0,18785106.0,18785106.0,1,,1,0,2021-08-13T23:33:02.000Z,47661.02050367032,31614930661.7294,0.26599772,7.0730926,11.3972792,45.30609295,17.73292,0.68340955,895317322229.6204,44.8378,1000881430577.08,2021-08-13T23:33:02.000Z
2,Litecoin,LTC,litecoin,710,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'binance-chain', 'binance-smart-chain']",84000000.0,66752614.51538747,66752614.51538747,1,,12,0,2021-08-13T23:33:02.000Z,183.4442335088889,2586464625.15061,1.47310516,11.04825945,23.77976044,40.14822178,3.23357387,-39.00659799,12245382204.489588,0.6139,15409315614.75,2021-08-13T23:33:02.000Z
74,Dogecoin,DOGE,dogecoin,379,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'binance-smart-chain', 'doggone-doggerel']",,130840692977.98906,130840692977.98906,1,,7,0,2021-08-13T23:33:03.000Z,0.28358531589337,3484090321.236059,0.8713338,6.42371821,37.72900953,44.15956377,-13.5351557,-44.11541429,37104499249.87047,1.8582,37104499249.87,2021-08-13T23:33:03.000Z
328,Monero,XMR,monero,161,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio']",,17972581.97706363,17972581.97706363,1,,29,0,2021-08-13T23:33:04.000Z,270.6206352848636,221634048.27558383,0.50202374,5.39990685,2.5249802,32.7437423,-1.15901522,-29.66961548,4863751552.34225,0.2438,4863751552.34,2021-08-13T23:33:04.000Z
1027,Ethereum,ETH,ethereum,5602,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum', 'binance-smart-chain', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'hashkey-capital-portfolio', 'kinetic-capital', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",,117093747.1865,117093747.1865,1,,2,0,2021-08-13T23:33:02.000Z,3307.5007624551963,23862707195.48786,0.77589739,9.06396725,14.50824741,65.6180611,28.49678756,-10.07008356,387287658098.0847,19.3955,387287658098.08,2021-08-13T23:33:02.000Z
2010,Cardano,ADA,cardano,287,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'binance-smart-chain']",45000000000.0,32112330207.899,33005080086.445,1,,4,0,2021-08-13T23:32:07.000Z,2.07603380341779,7339651799.446263,2.84040984,16.20422451,48.02640842,64.59017747,32.31657884,-5.45122727,66666283018.11254,3.342,93421521153.8,2021-08-13T23:32:07.000Z
1,Bitcoin,BTC,bitcoin,8911,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channels', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'galaxy-digital-portfolio', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",21000000.0,18785106.0,18785106.0,1,,1,0,2021-08-13T23:34:02.000Z,47640.28680972501,31590281068.32568,0.20123051,6.96509358,11.28885159,45.13436756,17.60664676,0.75655837,894927837591.0862,44.8183,1000446023004.23,2021-08-13T23:34:02.000Z
2,Litecoin,LTC,litecoin,710,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'binance-chain', 'binance-smart-chain']",84000000.0,66752614.51538747,66752614.51538747,1,,12,0,2021-08-13T23:34:02.000Z,183.31508459622688,2587394847.390937,1.38383454,10.80964788,23.81505764,39.93117543,3.11475474,-38.92582428,12236761176.907576,0.6134,15398467106.08,2021-08-13T23:34:02.000Z
74,Dogecoin,DOGE,dogecoin,379,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'binance-smart-chain', 'doggone-doggerel']",,130840692977.98906,130840692977.98906,1,,7,0,2021-08-13T23:34:03.000Z,0.28362217985547,3481366348.5787683,0.90748461,6.43055776,37.7234697,43.94768824,-13.60426008,-44.12642034,37109322556.217545,1.8584,37109322556.22,2021-08-13T23:34:03.000Z
328,Monero,XMR,monero,161,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio']",,17972581.97706363,17972581.97706363,1,,29,0,2021-08-13T23:34:04.000Z,270.5479554564381,222482595.92974165,0.46260181,5.11242125,2.4804736,32.58101647,-1.24569314,-29.67067357,4862445308.167793,0.2435,4862445308.17,2021-08-13T23:34:04.000Z
1027,Ethereum,ETH,ethereum,5602,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum', 'binance-smart-chain', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'hashkey-capital-portfolio', 'kinetic-capital', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",,117093747.1865,117093747.1865,1,,2,0,2021-08-13T23:34:02.000Z,3304.560324651988,23843061104.91634,0.68335927,8.82411751,14.39148845,65.3464249,28.31689552,-10.12736042,386943351217.3383,19.3783,386943351217.34,2021-08-13T23:34:02.000Z
2010,Cardano,ADA,cardano,287,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'binance-smart-chain']",45000000000.0,32112330207.899,33005080086.445,1,,4,0,2021-08-13T23:33:08.000Z,2.07704184080811,7342269063.043451,2.92533426,16.1346251,48.1093021,64.47454662,32.23899621,-5.42242097,66698653447.65242,3.3436,93466882836.36,2021-08-13T23:33:08.000Z
1,Bitcoin,BTC,bitcoin,8911,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channels', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'galaxy-digital-portfolio', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",21000000.0,18785106.0,18785106.0,1,,1,0,2021-08-13T23:40:02.000Z,47661.75194163204,31519252409.847744,0.11867371,7.23406862,11.3590271,45.39576237,18.3651433,0.7908261,895331062369.2638,44.8385,1000896790774.27,2021-08-13T23:40:02.000Z
2,Litecoin,LTC,litecoin,710,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'binance-chain', 'binance-smart-chain']",84000000.0,66752614.51538747,66752614.51538747,1,,12,0,2021-08-13T23:40:02.000Z,183.6595655269905,2574859644.248519,1.30169393,11.26805975,24.18304378,40.28799338,4.48361119,-38.92002884,12259756179.686749,0.614,15427403504.27,2021-08-13T23:40:02.000Z
74,Dogecoin,DOGE,dogecoin,379,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'binance-smart-chain', 'doggone-doggerel']",,130840692977.98906,130840692977.98906,1,,7,0,2021-08-13T23:40:03.000Z,0.28542903882388,3498349599.5459924,1.23234037,7.68232622,38.96792189,45.10761626,-12.60188255,-44.34533322,37345733235.7578,1.8703,37345733235.76,2021-08-13T23:40:03.000Z
328,Monero,XMR,monero,161,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio']",,17972581.97706363,17972581.97706363,1,,29,0,2021-08-13T23:40:04.000Z,272.25545422198934,222903110.30007583,0.90032623,5.97099723,3.14562616,33.4689742,-0.16983943,-29.70075779,4893133469.707397,0.2451,4893133469.71,2021-08-13T23:40:04.000Z
1027,Ethereum,ETH,ethereum,5602,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum', 'binance-smart-chain', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'hashkey-capital-portfolio', 'kinetic-capital', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",,117093747.1865,117093747.1865,1,,2,0,2021-08-13T23:40:02.000Z,3312.9065625308,23836993901.085423,0.73505712,9.09318244,14.80630244,66.32810041,29.18905297,-10.40793669,387920643485.4782,19.4272,387920643485.48,2021-08-13T23:40:02.000Z
2010,Cardano,ADA,cardano,287,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'binance-smart-chain']",45000000000.0,32112330207.899,33005080086.445,1,,4,0,2021-08-13T23:39:08.000Z,2.1061724295432,7344507602.887578,3.35178059,17.41887758,50.16347501,66.89832676,34.21681292,-3.26265686,67634104532.26413,3.3871,94777759329.44,2021-08-13T23:39:08.000Z
1,Bitcoin,BTC,bitcoin,8911,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channels', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'galaxy-digital-portfolio', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",21000000.0,18785106.0,18785106.0,1,,1,0,2021-08-13T23:47:02.000Z,47709.74392642548,31571891406.19673,0.15011316,7.430255,11.54130824,45.62900943,18.73961041,1.58464122,896232596890.7588,44.8454,1001904622454.93,2021-08-13T23:47:02.000Z
2,Litecoin,LTC,litecoin,710,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'binance-chain', 'binance-smart-chain']",84000000.0,66752614.51538747,66752614.51538747,1,,14,0,2021-08-13T23:47:02.000Z,184.30398661551348,2588478697.858233,1.78783257,11.66791646,24.72401795,40.78082649,4.9973838,-39.04329717,12302772972.194502,0.6156,15481534875.7,2021-08-13T23:47:02.000Z
74,Dogecoin,DOGE,dogecoin,379,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'binance-smart-chain', 'doggone-doggerel']",,130840692977.98906,130840692977.98906,1,,7,0,2021-08-13T23:47:03.000Z,0.28655414439324,3541757370.158716,1.65903641,7.85951325,39.35746123,45.55573453,-12.26253503,-43.7500432,37492942828.12626,1.8761,37492942828.13,2021-08-13T23:47:03.000Z
328,Monero,XMR,monero,161,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio']",,17972581.97706363,17972581.97706363,1,,29,0,2021-08-13T23:47:04.000Z,272.3477434749042,224238163.9476885,0.95517881,6.02909709,2.29898239,34.29521298,-0.07837128,-29.26358845,4894792145.871012,0.2449,4894792145.87,2021-08-13T23:47:04.000Z
1027,Ethereum,ETH,ethereum,5602,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum', 'binance-smart-chain', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'hashkey-capital-portfolio', 'kinetic-capital', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",,117093747.1865,117093747.1865,1,,2,0,2021-08-13T23:47:02.000Z,3319.095815631494,23862045215.021896,0.88111187,9.1580063,15.02374728,66.73807745,29.69549278,-9.65634244,388645366323.32416,19.4335,388645366323.32,2021-08-13T23:47:02.000Z
2010,Cardano,ADA,cardano,287,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'binance-smart-chain']",45000000000.0,32112330207.899,33005080086.445,1,,4,0,2021-08-13T23:46:08.000Z,2.11615989454262,7426911353.524549,4.02295837,17.63689912,50.97700593,67.90734036,36.16032591,-2.28316982,67954825306.265335,3.4003,95227195254.42,2021-08-13T23:46:08.000Z
1,Bitcoin,BTC,bitcoin,8911,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channels', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'galaxy-digital-portfolio', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",21000000.0,18785106.0,18785106.0,1,,1,0,2021-08-13T23:54:02.000Z,47805.11537642687,31630349288.6003,0.36960644,7.56338683,11.68959851,45.79591295,18.33525633,2.21035444,898024159688.4086,44.904,1003907422904.96,2021-08-13T23:54:02.000Z
2,Litecoin,LTC,litecoin,710,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'binance-chain', 'binance-smart-chain']",84000000.0,66752614.51538747,66752614.51538747,1,,14,0,2021-08-13T23:54:02.000Z,183.63358310109683,2597752317.5453,1.45477283,11.05820965,24.2238115,40.27335263,3.65530403,-38.88884475,12258021784.826887,0.6129,15425220980.49,2021-08-13T23:54:02.000Z
74,Dogecoin,DOGE,dogecoin,379,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'binance-smart-chain', 'doggone-doggerel']",,130840692977.98906,130840692977.98906,1,,7,0,2021-08-13T23:54:03.000Z,0.28663302490291,3559562445.746281,1.62676716,8.18650376,39.96701455,45.49161972,-12.39951005,-43.61927039,37503263608.673935,1.8753,37503263608.67,2021-08-13T23:54:03.000Z
328,Monero,XMR,monero,161,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio']",,17972581.97706363,17972581.97706363,1,,29,0,2021-08-13T23:54:04.000Z,272.87173874379255,225533223.44311085,1.3195996,6.10332146,3.37138549,34.51738092,-0.20985173,-28.85060574,4904209693.796701,0.2452,4904209693.8,2021-08-13T23:54:04.000Z
1027,Ethereum,ETH,ethereum,5602,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum', 'binance-smart-chain', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'hashkey-capital-portfolio', 'kinetic-capital', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",,117093747.1865,117093747.1865,1,,2,0,2021-08-13T23:54:02.000Z,3324.671618044776,23910803058.09111,1.14792399,9.04932226,14.92191959,66.93781845,29.45367019,-8.94916487,389298257921.46686,19.4661,389298257921.47,2021-08-13T23:54:02.000Z
2010,Cardano,ADA,cardano,287,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'binance-smart-chain']",45000000000.0,32112330207.899,33005080086.445,1,,4,0,2021-08-13T23:53:07.000Z,2.14507143043579,7573762890.012813,5.80542436,18.41119514,52.94247433,70.10478262,37.01286117,-0.93234965,68883242093.68433,3.4444,96528214369.61,2021-08-13T23:53:07.000Z
1,Bitcoin,BTC,bitcoin,8911,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channels', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'galaxy-digital-portfolio', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",21000000.0,18785106.0,18785106.0,1,,1,0,2021-08-13T23:58:02.000Z,47831.97604291269,31731751078.261826,0.56798956,7.65188328,11.5331175,45.7314876,18.30126707,2.22385846,898528740155.5754,44.8111,1004471496901.17,2021-08-13T23:58:02.000Z
2,Litecoin,LTC,litecoin,710,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'binance-chain', 'binance-smart-chain']",84000000.0,66752614.51538747,66752614.51538747,1,,14,0,2021-08-13T23:58:02.000Z,183.47163084494863,2604710809.6207137,1.54996299,11.02341607,24.13427235,40.01437625,3.46653205,-38.7963791,12247211048.302332,0.6124,15411616990.98,2021-08-13T23:58:02.000Z
74,Dogecoin,DOGE,dogecoin,379,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'binance-smart-chain', 'doggone-doggerel']",,130840692977.98906,130840692977.98906,1,,7,0,2021-08-13T23:58:03.000Z,0.28678162532812,3564015429.629631,1.77802346,8.54611533,40.02640048,45.41153174,-12.38395143,-43.69223071,37522706591.28524,1.8713,37522706591.28,2021-08-13T23:58:03.000Z
328,Monero,XMR,monero,161,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio']",,17972581.97706363,17972581.97706363,1,,29,0,2021-08-13T23:58:04.000Z,273.21472230694394,227123118.633604,1.51948265,6.19457885,3.7299168,34.61025075,-0.0847657,-28.71589016,4910373994.002225,0.2455,4910373994.0,2021-08-13T23:58:04.000Z
1027,Ethereum,ETH,ethereum,5602,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum', 'binance-smart-chain', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'hashkey-capital-portfolio', 'kinetic-capital', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",,117093747.1865,117093747.1865,1,,2,0,2021-08-13T23:58:02.000Z,3324.172743915513,23865201632.720005,1.27935486,9.16601877,14.8801719,66.75833153,29.26735521,-8.86859231,389239842880.29706,19.412,389239842880.3,2021-08-13T23:58:02.000Z
2010,Cardano,ADA,cardano,287,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'binance-smart-chain']",45000000000.0,32112330207.899,33005080086.445,1,,4,0,2021-08-13T23:57:08.000Z,2.13525956546119,7614896859.302851,5.42662117,16.91762419,52.28830201,69.18694246,36.21855635,-1.84537168,68568160245.66466,3.4286,96086680445.75,2021-08-13T23:57:08.000Z
1,Bitcoin,BTC,bitcoin,8911,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channels', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'galaxy-digital-portfolio', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",21000000.0,18785106.0,18785106.0,1,,1,0,2021-08-13T23:59:02.000Z,47793.3211790808,31744259538.77423,0.51145921,7.57407685,11.62360849,45.61213021,18.27122592,2.2094322,897802604441.0778,44.7749,1003659744760.7,2021-08-13T23:59:02.000Z
